req_id,canonical_owner_surface,layer_owner,expected_span,test_file_expected,ci_gate_name,prior_proof_status,prior_final_status,actual_proof_depth,proof_status,harness_outcome,span_count,expected_seen,harness_replay_digest,composition_status,composition_components_reached,content_hash,git_head_at_test_time,caveat_class,caveat_reason
10C-REQ-187,00A_L5_Governance_Safety,L2 execution + L5 safety,l5.certification.evidence_emitted,tests/unit/agentic_core/L5_safety/test_10c_req_187.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,1874439ca85496f2309aa222e533e9cd9394e7c84b25c930a376346d6eef82c6,25328cee11659a58489036058ef1acb9389ed12f,,
10C-REQ-188,03_L3_Orchestration,L3 orchestration,l3.workflow.contract_emitted,tests/unit/agentic_core/L3_orchestration/test_10c_req_188.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,1e8f1f077c6b74d97dc871e4da665a043a6864b23c3cee35163c2a516e310cce,540f5eec0a2d760f56ceb36d0b11e6fc706ffd40,,
10C-REQ-189,03_L3_Orchestration,L3 orchestration,l3.workflow.contract_emitted,tests/unit/agentic_core/L3_orchestration/test_10c_req_189.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,44324b90821b74c93af0e2b46ce9ceaa7158d541f2d12f4efd490ad3f55b3b97,540f5eec0a2d760f56ceb36d0b11e6fc706ffd40,,
10C-REQ-190,06_L6_Shadow_Evaluation_System_Learning,L6 observability,l6.eval.record_sealed,tests/unit/agentic_core/L6_observability/test_10c_req_190.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,03788d21ad34cc646d8927d0630b4a4bd585db8b2f178fda103bf602941120c9,3324888db4e60267618b09af1a40525642fcea86,,
10C-REQ-191,06_L6_Shadow_Evaluation_System_Learning,L6 observability + HITL,l6.eval.record_sealed,tests/unit/agentic_core/L6_observability/test_10c_req_191.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,37906de8eee1271ff9dbce6b222128b3e8fdde2e0efc5e14907f4064d8821e3e,25328cee11659a58489036058ef1acb9389ed12f,,
10C-REQ-192,00A_L5_Governance_Safety,L5 safety,l5.certification.evidence_emitted,tests/unit/agentic_core/L5_safety/test_10c_req_192.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,dfe979d6d839b5340e645d8d459365ff0bba42ca826595b8dec7772a822f12ce,25328cee11659a58489036058ef1acb9389ed12f,,
10C-REQ-193,00A_L5_Governance_Safety,L5 safety + L6 observability,l5.certification.evidence_emitted,tests/unit/agentic_core/L5_safety/test_10c_req_193.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,6c50dec0f84b6c4ddc540e227e79f41a265fea0e033e946b98a1c973f722681d,96712ddce297fcc14ee6910f9401640ffea1c42c,,
10C-REQ-194,Cross_Cutting_Observability_Replay_Audit,L6 observability + all layers,obs.tracecontext.propagated,tests/unit/agentic_core/L6_observability/test_10c_req_194.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,ccc8ff80a5f3cb93d7bec7d56c1d954c1598806c0fd83e1ec7c8fa31396aa7b8,540f5eec0a2d760f56ceb36d0b11e6fc706ffd40,,
10C-REQ-195,00A_L5_Governance_Safety,L6 observability + L5 safety,l5.certification.evidence_emitted,tests/unit/agentic_core/L5_safety/test_10c_req_195.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,8dec4497cabc69072ab1a905478bd7df267cf80e697c2e58b39d334c7ce0947f,25328cee11659a58489036058ef1acb9389ed12f,,
10C-REQ-196,04_L2_Execute,L2 execution + L4 state,l2.execution.sealed,tests/unit/agentic_core/L2_execution/test_10c_req_196.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,5c423e09cdba5655cc8fb09bbe4be075139ff3e3a47415f00259ba52ce9130b7,540f5eec0a2d760f56ceb36d0b11e6fc706ffd40,,
10C-REQ-197,04_L2_Execute,L2 execution,l2.execution.sealed,tests/unit/agentic_core/L2_execution/test_10c_req_197.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,83ab5a365845f70c84bed6740d56424c89d508d17d6a1c46f7ab789af5065712,540f5eec0a2d760f56ceb36d0b11e6fc706ffd40,,
10C-REQ-198,03_L3_Orchestration,L3 orchestration + L6 observability,l3.workflow.contract_emitted,tests/unit/agentic_core/L3_orchestration/test_10c_req_198.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,f9a567b6ffa055f05e509fd9ab796637865f4584e909ba1f0267ac3514ed8621,540f5eec0a2d760f56ceb36d0b11e6fc706ffd40,,
10C-REQ-199,00A_L5_Governance_Safety,L5 safety + L3 orchestration,l5.certification.evidence_emitted,tests/unit/agentic_core/L5_safety/test_10c_req_199.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,da8c21f055d9687875b340560f4e15c63ba7447caa5df758e628b8809e971c76,25328cee11659a58489036058ef1acb9389ed12f,,
10C-REQ-200,06_L6_Shadow_Evaluation_System_Learning,L6 observability,l6.learning.proposal_emitted,tests/unit/agentic_core/L6_observability/test_10c_req_200.py,ops_scripts/ci/check_10c_pilot_proof_evidence.py,PROOF_PRESENT,ACCEPTED,E4_NEGATIVE_CONTROL,EVIDENCE_PRESENT,NO_SPANS_EMITTED,0,false,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,0,21167eb6bc65648297c19f16218adf48fd8dd7b66b2d0bb8fbf1f1f55fc831e7,540f5eec0a2d760f56ceb36d0b11e6fc706ffd40,,
