req_id,source_file,source_section,source_unit_type,source_text_short,canonical_requirement_statement,direct_or_implied,semantic_class,layer_owner,runtime_phase,required_artifacts,required_controls,required_tests,severity_if_missing,confidence_score,canonical_owner_surface,source_anchor_ref,risk_if_missing_rationale,artifact_schema_ref,runtime_artifact_expected,otel_span_expected,otel_required_attributes,replay_proof_expected,negative_control_expected,test_file_expected,acceptance_command,ci_gate_name,proof_bundle_ref,implementation_status,evidence_status,duplicate_group,supersedes_req_id,blocked_by_req_id,final_acceptance_status,hardening_notes,source_commit_sha,source_line_range,source_text_sha256,test_file_exists,ci_gate_exists,proof_bundle_exists,last_passed_commit,negative_control_specific
10C-REQ-073,02_L1_Reasoning_Plan_Generation.md,V5 SHOULD WE ABSTAIN OR CLARIFY?,ASCII stage V5,Insufficient support path clarify if missing critical detail abstain if bounded completion impossible,Abstain validation MUST: Check insufficient support path clarify if missing critical detail abstain if bounded completion impossible,explicit,C. Runtime layers and sovereignty,L1 cognition,Plan validation,validate_v5 abstain_clarify_insufficient,AbstainChecker ClarifyNeeder InsufficientSupportDetector,V5 abstain validation; Support sufficiency,MEDIUM,0.85,02_L1_Reasoning_Plan,02_L1_Reasoning_Plan_Generation.md#V5 SHOULD WE ABSTAIN OR CLARIFY?,Loss degrades quality/coverage but does not breach a sovereignty boundary; surface=02_L1_Reasoning_Plan; class=C,agentic_core/L1_cognition/plan/contracts.py:L1PlanContract,"L1PlanContract (proposed_route, query_spec, task_spec, route_risk, confidence)",l1.plan.contract_emitted,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key,compiled artifact hash deterministic given fixed inputs; replay reproduces identical artifact_id,L1 plan emits a route_id outside the registered route catalog -- must fail,tests/unit/agentic_core/L1_cognition/test_10c_req_073.py,python -m pytest tests/unit/agentic_core/L1_cognition/test_10c_req_073.py -v --no-header,ops_scripts/ci/check_l1_plan_contract_proof.py,artifacts/proof/10c-req-073_proof_bundle.json,NOT_STARTED,PROOF_MISSING,,,,NEEDS_PROOF,,074c6ad356d71b3ee4458af1504612b4782c41da,n/a,46eca62776e6b0c0fbea1737a62d8a05a59f2de53660bda623c2dc2497ebe8c0,false,false,false,,"Row-specific [10C-REQ-073]: L1PlanContract emitted without satisfying ""Abstain validation MUST: Check insufficient support path clarify if missing critical detail abstain if bounded..."" -- must fail"
10C-REQ-074,02_L1_Reasoning_Plan_Generation.md,L1 PLAN OUTPUT CONTRACT,ASCII diagram output block,proposed_route query_spec task_spec route_risk confidence grounding_required declared assumptions unresolved gaps invariant L1 produces notepad only,L1 output contract MUST: Produce proposed_route query_spec task_spec route_risk confidence grounding_required declared_assumptions unresolved_gaps with invariant L1 produces notepad plan only no execution,explicit,C. Runtime layers and sovereignty,L1 cognition,Plan output,l1_output_contract_complete_plan_no_execution,L1OutputContractEnforcer PlanContractValidator ExecutionProhibitionEnforcer,L1 output contract; No execution authority,CRITICAL,0.95,02_L1_Reasoning_Plan,02_L1_Reasoning_Plan_Generation.md#L1 PLAN OUTPUT CONTRACT,Loss of this requirement compromises a sovereignty boundary or safety invariant; surface=02_L1_Reasoning_Plan; class=C,agentic_core/L1_cognition/plan/contracts.py:L1PlanContract,"L1PlanContract (proposed_route, query_spec, task_spec, route_risk, confidence)",l1.plan.contract_emitted,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key,compiled artifact hash deterministic given fixed inputs; replay reproduces identical artifact_id,L1 plan emits a route_id outside the registered route catalog -- must fail,tests/unit/agentic_core/L1_cognition/test_10c_req_074.py,python -m pytest tests/unit/agentic_core/L1_cognition/test_10c_req_074.py -v --no-header,ops_scripts/ci/check_10c_pilot_proof_evidence.py,artifacts/proof/10c-req-074_proof_bundle.json,IMPLEMENTED,PROOF_PRESENT,,,,ACCEPTED,EVIDENCE_BOUND_TO_COMMIT:25328cee1165 | CI_GATE_REPOINTED_TO_PILOT:was='ops_scripts/ci/check_l1_plan_contract_proof.py',074c6ad356d71b3ee4458af1504612b4782c41da,n/a,46eca62776e6b0c0fbea1737a62d8a05a59f2de53660bda623c2dc2497ebe8c0,true,true,true,25328cee11659a58489036058ef1acb9389ed12f,"Row-specific [10C-REQ-074]: L1PlanContract emitted without satisfying ""L1 output contract MUST: Produce proposed_route query_spec task_spec route_risk confidence grounding_required..."" -- must fail"
10C-REQ-075,03_Route_Decision_Switching.md,PRE-ROUTING GATE,ASCII diagram block,tenant ACL region confidentiality filters effective expiry dates freshness band version bind route policy bind pre-filter first,Pre-routing gate MUST: Check tenant ACL region confidentiality effective/expiry dates freshness band version bind route policy bind with pre-filter first invariant,explicit,D. Governance / capability / replay / observability,L0 routing,Routing,prerouting_gate_tenant_acl_freshness_version_bind,PreRoutingGate TenantChecker ACLChecker ConfidentialityChecker FreshnessBandChecker VersionBinder PolicyBinder,Pre-routing gate; ACL pre-filter,CRITICAL,0.93,03_L0_Route_Decision,03_Route_Decision_Switching.md#PRE-ROUTING GATE,Loss of this requirement compromises a sovereignty boundary or safety invariant; surface=03_L0_Route_Decision; class=D,agentic_core/L0_routing/contracts.py:RouteContract,"RouteContract (route_id, route_class, decision_record_id)",l0.route.contract_emitted,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key|route_id,replay-determined behavior reproduces across run replay with stable replay_key,L0 emits more than one route per request -- must fail,tests/unit/agentic_core/L0_routing/test_10c_req_075.py,python -m pytest tests/unit/agentic_core/L0_routing/test_10c_req_075.py -v --no-header,ops_scripts/ci/check_10c_pilot_proof_evidence.py,artifacts/proof/10c-req-075_proof_bundle.json,IMPLEMENTED,PROOF_PRESENT,,,,ACCEPTED,EVIDENCE_BOUND_TO_COMMIT:25328cee1165 | CI_GATE_REPOINTED_TO_PILOT:was='ops_scripts/ci/check_l0_route_contract_proof.py',ab833e54762a3dfdb49f17667adb5595109e7369,n/a,c6d410361c4245384396a907319b299e9b7564422668651899c9ab3b73778e5c,true,true,true,25328cee11659a58489036058ef1acb9389ed12f,"Row-specific [10C-REQ-075]: RouteContract emitted without satisfying ""Pre-routing gate MUST: Check tenant ACL region confidentiality effective/expiry dates freshness band version bind route..."" -- must fail"
10C-REQ-076,03_Route_Decision_Switching.md,D1 R1A EXACT CACHE,ASCII diagram path,Exact cache key by policy zero new thinking if hit stale items evicted if invalid bypass deep pipeline,Exact cache path R1A MUST: Check exact cache key by policy allow zero new thinking on hit evict stale items if invalid enable deep pipeline bypass,explicit,C. Runtime layers and sovereignty,L0 routing,Routing,route_r1a_exact_cache_bypass,R1AExactCacheChecker CacheKeyMatcher StaleItemEvicter BypassEnabler,R1A exact cache; Bypass handling,HIGH,0.90,03_L0_Route_Decision,03_Route_Decision_Switching.md#D1 R1A EXACT CACHE,Loss degrades governance/replay/observability with material runtime impact; surface=03_L0_Route_Decision; class=C,agentic_core/L0_routing/contracts.py:RouteContract,"RouteContract (route_id, route_class, decision_record_id)",l0.route.contract_emitted,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key|route_id,replay-determined behavior reproduces across run replay with stable replay_key,L0 emits more than one route per request -- must fail,tests/unit/agentic_core/L0_routing/test_10c_req_076.py,python -m pytest tests/unit/agentic_core/L0_routing/test_10c_req_076.py -v --no-header,ops_scripts/ci/check_l0_route_contract_proof.py,artifacts/proof/10c-req-076_proof_bundle.json,NOT_STARTED,PROOF_MISSING,,,,NEEDS_PROOF,,ab833e54762a3dfdb49f17667adb5595109e7369,n/a,c6d410361c4245384396a907319b299e9b7564422668651899c9ab3b73778e5c,false,false,false,,"Row-specific [10C-REQ-076]: RouteContract emitted without satisfying ""Exact cache path R1A MUST: Check exact cache key by policy allow zero new thinking on hit evict stale items if invalid..."" -- must fail"
10C-REQ-077,03_Route_Decision_Switching.md,D2 R1B SEMANTIC CACHE,ASCII diagram path,Compare query_vec to cached vec approve support threshold freshness policy valid no unsafe semantic reuse,Semantic cache path R1B MUST: Compare query_vec to cached vector approve support threshold check freshness policy valid prevent unsafe semantic reuse,explicit,C. Runtime layers and sovereignty,L0 routing,Routing,route_r1b_semantic_cache_threshold,R1BSemanticCacheChecker VectorComparator SupportThresholdChecker FreshnessPolicyChecker UnsafeReusePreventer,R1B semantic cache; Threshold enforcement,HIGH,0.88,03_L0_Route_Decision,03_Route_Decision_Switching.md#D2 R1B SEMANTIC CACHE,Loss degrades governance/replay/observability with material runtime impact; surface=03_L0_Route_Decision; class=C,agentic_core/L0_routing/contracts.py:RouteContract,"RouteContract (route_id, route_class, decision_record_id)",l0.route.contract_emitted,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key|route_id,replay-determined behavior reproduces across run replay with stable replay_key,L0 emits more than one route per request -- must fail,tests/unit/agentic_core/L0_routing/test_10c_req_077.py,python -m pytest tests/unit/agentic_core/L0_routing/test_10c_req_077.py -v --no-header,ops_scripts/ci/check_l0_route_contract_proof.py,artifacts/proof/10c-req-077_proof_bundle.json,NOT_STARTED,PROOF_MISSING,,,,NEEDS_PROOF,,ab833e54762a3dfdb49f17667adb5595109e7369,n/a,c6d410361c4245384396a907319b299e9b7564422668651899c9ab3b73778e5c,false,false,false,,"Row-specific [10C-REQ-077]: RouteContract emitted without satisfying ""Semantic cache path R1B MUST: Compare query_vec to cached vector approve support threshold check freshness policy valid..."" -- must fail"
10C-REQ-078,03_Route_Decision_Switching.md,D3 R3 GROUNDED,ASCII diagram path,Need real books C0 context engine evidence class support target citation requirement grounded answer only,Grounded path R3 MUST: Route to C0 context engine for evidence class support target citation requirement grounded answer only,explicit,C. Runtime layers and sovereignty,L0 routing,Routing,route_r3_grounded_c0_retrieval,R3GroundedRouter C0ContextEngineRouter EvidenceClassRouter SupportTargetRouter CitationRouter,R3 grounded routing; C0 retrieval trigger,HIGH,0.90,03_L0_Route_Decision,03_Route_Decision_Switching.md#D3 R3 GROUNDED,Loss degrades governance/replay/observability with material runtime impact; surface=03_L0_Route_Decision; class=C,agentic_core/L0_routing/contracts.py:RouteContract,"RouteContract (route_id, route_class, decision_record_id)",l0.route.contract_emitted,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key|route_id,replay-determined behavior reproduces across run replay with stable replay_key,L0 emits more than one route per request -- must fail,tests/unit/agentic_core/L0_routing/test_10c_req_078.py,python -m pytest tests/unit/agentic_core/L0_routing/test_10c_req_078.py -v --no-header,ops_scripts/ci/check_l0_route_contract_proof.py,artifacts/proof/10c-req-078_proof_bundle.json,NOT_STARTED,PROOF_MISSING,,,,NEEDS_PROOF,,ab833e54762a3dfdb49f17667adb5595109e7369,n/a,c6d410361c4245384396a907319b299e9b7564422668651899c9ab3b73778e5c,false,false,false,,"Row-specific [10C-REQ-078]: RouteContract emitted without satisfying ""Grounded path R3 MUST: Route to C0 context engine for evidence class support target citation requirement grounded..."" -- must fail"
10C-REQ-079,03_Route_Decision_Switching.md,D4 R4 OUTSIDE HELP,ASCII diagram path,Action dispatch packet only,Outside help path R4 MUST: Route to external action dispatch packet only,explicit,C. Runtime layers and sovereignty,L0 routing,Routing,route_r4_external_action_dispatch,R4ExternalRouter ActionDispatchRouter ExternalToolRouter,R4 external routing; Action dispatch,HIGH,0.88,03_L0_Route_Decision,03_Route_Decision_Switching.md#D4 R4 OUTSIDE HELP,Loss degrades governance/replay/observability with material runtime impact; surface=03_L0_Route_Decision; class=C,agentic_core/L0_routing/contracts.py:RouteContract,"RouteContract (route_id, route_class, decision_record_id)",l0.route.contract_emitted,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key|route_id,replay-determined behavior reproduces across run replay with stable replay_key,L0 emits more than one route per request -- must fail,tests/unit/agentic_core/L0_routing/test_10c_req_079.py,python -m pytest tests/unit/agentic_core/L0_routing/test_10c_req_079.py -v --no-header,ops_scripts/ci/check_l0_route_contract_proof.py,artifacts/proof/10c-req-079_proof_bundle.json,NOT_STARTED,PROOF_MISSING,,,,NEEDS_PROOF,,ab833e54762a3dfdb49f17667adb5595109e7369,n/a,c6d410361c4245384396a907319b299e9b7564422668651899c9ab3b73778e5c,false,false,false,,"Row-specific [10C-REQ-079]: RouteContract emitted without satisfying ""Outside help path R4 MUST: Route to external action dispatch packet only"" -- must fail"
10C-REQ-080,03_Route_Decision_Switching.md,R5 SAFE DEFAULT,ASCII diagram path,Abstain clarify bounded backup if no path matches,Safe default path R5 MUST: Provide abstain clarify bounded backup when no other path matches with no-silent-fallback rule,explicit,C. Runtime layers and sovereignty,L0 routing,Routing,route_r5_safe_default_abstain,R5SafeDefaultRouter AbstainRouter ClarifyRouter FallbackRouter,R5 safe default; No silent fallback,HIGH,0.88,03_L0_Route_Decision,03_Route_Decision_Switching.md#R5 SAFE DEFAULT,Loss degrades governance/replay/observability with material runtime impact; surface=03_L0_Route_Decision; class=C,agentic_core/L0_routing/contracts.py:RouteContract,"RouteContract (route_id, route_class, decision_record_id)",l0.route.contract_emitted,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key|route_id,replay-determined behavior reproduces across run replay with stable replay_key,L0 emits more than one route per request -- must fail,tests/unit/agentic_core/L0_routing/test_10c_req_080.py,python -m pytest tests/unit/agentic_core/L0_routing/test_10c_req_080.py -v --no-header,ops_scripts/ci/check_l0_route_contract_proof.py,artifacts/proof/10c-req-080_proof_bundle.json,NOT_STARTED,PROOF_MISSING,,,,NEEDS_PROOF,,ab833e54762a3dfdb49f17667adb5595109e7369,n/a,c6d410361c4245384396a907319b299e9b7564422668651899c9ab3b73778e5c,false,false,false,,"Row-specific [10C-REQ-080]: RouteContract emitted without satisfying ""Safe default path R5 MUST: Provide abstain clarify bounded backup when no other path matches with no-silent-fallback..."" -- must fail"
10C-REQ-081,03_Route_Decision_Switching.md,C0.1 RETRIEVAL PLAN,ASCII C0 stage,Source scope freshness window access security filters retrieval mode ACL prefilter version tenant bind with retrieval authority ONLY,C0.1 retrieval plan MUST: Bind source_scope freshness_window access/security_filters retrieval_mode with ACL prefilter version tenant bind rule: retrieval authority ONLY no routing no execution,explicit,C. Runtime layers and sovereignty,C0 context engine,Post-routing pre-execution,c0.1_retrieval_plan_scope_acl,C01RetrievalPlanner ScopeBinder FreshnessBinder SecurityFilterBinder ACLPrefilterBinder VersionTenantBinder,C0.1 retrieval plan; Authority separation,HIGH,0.92,03A_C0_Context_Engine,03_Route_Decision_Switching.md#C0.1 RETRIEVAL PLAN,Loss degrades governance/replay/observability with material runtime impact; surface=03A_C0_Context_Engine; class=C,agentic_core/L1_cognition/c0_context/contracts.py:FinalEvidenceContract,"FinalEvidenceContract (evidence_chain, citation_anchors, support_targets)",c0.evidence.contract_emitted,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key|artifact_id,compiled artifact hash deterministic given fixed inputs; replay reproduces identical artifact_id,C0 attempts to emit final answer -- must fail,tests/unit/agentic_core/L1_cognition/c0_context/test_10c_req_081.py,python -m pytest tests/unit/agentic_core/L1_cognition/c0_context/test_10c_req_081.py -v --no-header,ops_scripts/ci/check_10c_pilot_proof_evidence.py,artifacts/proof/10c-req-081_proof_bundle.json,IMPLEMENTED,PROOF_PRESENT,,,,ACCEPTED,EVIDENCE_BOUND_TO_COMMIT:40a993fbedf5 | CI_GATE_REPOINTED_TO_PILOT:was='ops_scripts/ci/check_c0_evidence_contract_proof.py',ab833e54762a3dfdb49f17667adb5595109e7369,n/a,c6d410361c4245384396a907319b299e9b7564422668651899c9ab3b73778e5c,true,true,true,40a993fbedf5dec115894569b0975ecd6ea6d889,"Row-specific [10C-REQ-081]: FinalEvidenceContract emitted without satisfying ""C0.1 retrieval plan MUST: Bind source_scope freshness_window access/security_filters retrieval_mode with ACL prefilter..."" -- must fail"
10C-REQ-082,03_Route_Decision_Switching.md,C0.2 EVIDENCE FETCH,ASCII C0 stage,Dense recall sparse recall metadata hydration parent lookup cache reuse where allowed,C0.2 evidence fetch MUST: Execute dense recall query_vec vs stored vectors sparse recall exact term/code/schema match metadata hydration parent lookup keys cache reuse where allowed,explicit,C. Runtime layers and sovereignty,C0 context engine,Post-routing pre-execution,c0.2_evidence_fetch_dense_sparse,DenseRecallExecutor SparseRecallExecutor MetadataHydrator ParentLookupHydrator CacheReuser,C0.2 evidence fetch; Dense+sparse recall,HIGH,0.90,03A_C0_Context_Engine,03_Route_Decision_Switching.md#C0.2 EVIDENCE FETCH,Loss degrades governance/replay/observability with material runtime impact; surface=03A_C0_Context_Engine; class=C,agentic_core/L1_cognition/c0_context/contracts.py:FinalEvidenceContract,"FinalEvidenceContract (evidence_chain, citation_anchors, support_targets)",c0.evidence.contract_emitted,req_id|run_id|trace_id|request_id|owner_surface|policy_hash|blueprint_hash|replay_key|artifact_id,compiled artifact hash deterministic given fixed inputs; replay reproduces identical artifact_id,C0 attempts to emit final answer -- must fail,tests/unit/agentic_core/L1_cognition/c0_context/test_10c_req_082.py,python -m pytest tests/unit/agentic_core/L1_cognition/c0_context/test_10c_req_082.py -v --no-header,ops_scripts/ci/check_10c_pilot_proof_evidence.py,artifacts/proof/10c-req-082_proof_bundle.json,IMPLEMENTED,PROOF_PRESENT,,,,ACCEPTED,EVIDENCE_BOUND_TO_COMMIT:40a993fbedf5 | CI_GATE_REPOINTED_TO_PILOT:was='ops_scripts/ci/check_c0_evidence_contract_proof.py',ab833e54762a3dfdb49f17667adb5595109e7369,n/a,c6d410361c4245384396a907319b299e9b7564422668651899c9ab3b73778e5c,true,true,true,40a993fbedf5dec115894569b0975ecd6ea6d889,"Row-specific [10C-REQ-082]: FinalEvidenceContract emitted without satisfying ""C0.2 evidence fetch MUST: Execute dense recall query_vec vs stored vectors sparse recall exact term/code/schema match..."" -- must fail"
